"","x"
"1",13.6129032258065
"2",117.350915550697
"3",34.4805194805195
"4",4.45714285714286
"5",9.46
"6",18.3703703703704
"7",10.7508417508418
"8",20.08
"9",118
"10",9.46428571428571
"11",78.2099447513812
"12",61.4666666666667
"13",56.8937823834197
"14",12.7058823529412
"15",27
"16",55.4653259361997
"17",25.775
"18",2.01913956639566
"19",64.7415730337079
"20",109.090909090909
"21",10.1767676767677
"22",15.1067961165049
"23",1.39252336448598
"24",74.361963190184
"25",5.2258064516129
"26",107.034482758621
"27",85.7435897435897
"28",43.078431372549
"29",59.0365853658537
"30",30.0416666666667
"31",27.8
"32",151.174603174603
"33",69.1315789473684
"34",217.71935483871
"35",33.7727272727273
"36",177.909090909091
"37",107.181818181818
"38",77.1697247706422
"39",87.2595419847328
"40",47.510989010989
"41",44.8529411764706
"42",62.9333333333333
"43",119.931818181818
"44",127.918918918919
"45",98.8994082840237
"46",84.9233694618749
"47",158.532467532468
"48",36.962962962963
"49",19.6176470588235
"50",44.7802874743326
"51",136.666666666667
"52",61.3168316831683
"53",7.69503546099291
"54",17.7551020408163
"55",53.1818181818182
"56",14.7922077922078
"57",60.9587671374085
"58",17
"59",26.2151898734177
"60",94.8916849015317
"61",122.046979865772
"62",58.5948717948718
"63",36.8402777777778
"64",97.225
"65",69.9565217391304
"66",23.5483870967742
"67",25.5625
"68",98.3888888888889
"69",58.8918918918919
"70",76.7049180327869
"71",25.7368421052632
"72",63.1185410334347
"73",32.2222222222222
"74",15.8769230769231
"75",165.368
"76",44.0476190476191
"77",34.551598429613
"78",111.279797979798
"79",23.7209302325581
"80",15.8285714285714
"81",139.572093023256
"82",112.109873793615
"83",74.1118881118881
"84",66.4015151515152
"85",159.59386019498
"86",25
"87",31.3553719008264
"88",80.9322033898305
"89",77.2022471910112
"90",78.5098039215686
"91",107
"92",82.9555555555555
"93",8.31632653061224
"94",139.425195043598
"95",25.258064516129
"96",96.9824561403509
"97",83.4192634560906
"98",93.8367346938775
"99",21.1851851851852
"100",45.7534246575342
"101",12.9
"102",6.92857142857143
"103",52.3589618618253
"104",48.6086956521739
"105",64.0222222222222
"106",155.635294117647
"107",42.5294117647059
"108",98.8571428571429
"109",138.224302579141
"110",8.54761904761905
"111",37.4444444444444
"112",42.4032037239869
"113",64.9351851851852
"114",40.1791044776119
"115",62.0555555555556
"116",55.1841584158416
"117",73.027027027027
"118",107.927041291524
"119",90.1333333333333
"120",259.831647505798
"121",18.443816698054
"122",148.259668508287
"123",66.4736842105263
"124",21.203125
"125",18.0384615384615
"126",114.979166666667
"127",21.0172413793103
"128",63.5416666666667
"129",6.12121212121212
"130",46.0681818181818
"131",21.5405405405405
"132",238.115198908366
"133",58
"134",8.23076923076923
"135",86.2063492063492
"136",93.75
"137",160.465517241379
"138",97.9814814814815
"139",173.605087358684
"140",9.58878504672897
"141",14.7450980392157
"142",28.897619047619
"143",97.8333333333333
"144",55.2097759674134
"145",73.7082871177309
"146",92.5588235294118
"147",26.1762114537445
"148",1.88888888888889
"149",67.3202614379085
"150",76.2673267326733
"151",9.86666666666667
"152",36.6764705882353
"153",34.5238095238095
"154",29
"155",73.5268817204301
"156",22.5555555555556
"157",18.0842911877395
"158",58.970297029703
"159",59.5961538461538
"160",17.4339622641509
"161",12.2222222222222
"162",43.3095238095238
"163",14.1038961038961
"164",50.4038461538462
"165",31.6455696202532
"166",8.22857142857143
"167",188.291666666667
"168",16.6436781609195
"169",9.72727272727273
"170",94.4837545126354
"171",69.3387096774194
"172",56.687074829932
"173",55.6824324324324
"174",44.6222222222222
"175",7.96551724137931
"176",12.1153846153846
"177",125.424425740838
"178",33.8928571428571
"179",98.3191489361702
"180",8.16666666666667
"181",15.6970160673298
"182",103.003359135388
"183",53.1428571428571
"184",81.2666666666667
"185",77.7750865051903
"186",100.310880829016
"187",47.8181818181818
"188",125.108643933386
"189",135.125
"190",67.7011494252874
"191",99.412213740458
"192",143.847457627119
"193",83.0508474576271
"194",28.7177419354839
"195",163.192139737991
"196",46.7171717171717
"197",37.0294117647059
"198",38.2173913043478
"199",74.5882352941177
"200",65.1363636363636
"201",67.4342105263158
"202",59.8075038833791
"203",36.2714285714286
"204",199.503184713376
"205",44.1694915254237
"206",64.6949152542373
"207",80.5652173913043
"208",67.1170960187354
"209",28.8297872340426
"210",31
"211",18.4516129032258
"212",39.2605570530099
"213",92.3768115942029
"214",113.552631578947
"215",113.943661971831
"216",36.8888888888889
"217",83.7241045498548
"218",61.2054794520548
"219",30.804347826087
"220",75.140350877193
"221",51.0492379835873
"222",54.5797101449275
